target_Z,incident_energy,recoil_energy,recoil_px,recoil_py,recoil_pz,centerMomentum_energy,centerMomentum_px,centerMomentum_py,centerMomentum_pz
74,4.724,0.805216,-0.00224857,0.00206607,0.80521,4.724,0.00134446,0.000570853,4.72398
74,4.724,1.40985,0.0025562,-0.000624619,1.40985,4.724,4.37237e-06,-6.15401e-05,4.72398
74,4.724,0.696482,0.00655108,-0.00450434,0.696436,4.724,0.0041304,0.00981033,4.72392
74,4.724,0.154442,0.000951467,0.000341462,0.154438,4.724,0.000116496,0.000197635,4.72398
74,4.724,0.00295594,-0.000257265,-7e-05,0.0028992,4.724,-0.00065025,-0.000504306,4.72393
74,4.724,0.651959,-0.00275467,-0.00390927,0.651941,4.724,6.6361e-05,-5.57798e-05,4.72397
74,4.724,1.66119,0.00130026,0.00172518,1.66119,4.724,-6.14524e-05,1.3587e-05,4.72398
74,4.724,1.20269,-0.00572531,-0.00671169,1.20266,4.724,0.000325502,-0.000959621,4.72394
74,4.724,1.95567,-0.0105157,-0.0301447,1.95541,4.724,-0.00847168,-0.00463269,4.7236
74,4.724,0.342031,-0.00636475,0.00517051,0.341932,4.724,-0.000145822,0.0105168,4.72388
74,4.724,0.308431,-0.000721081,0.000981603,0.308428,4.724,-6.91529e-05,-0.000242141,4.72399
74,4.724,0.123125,0.000558718,-0.000559745,0.123122,4.724,0.00123103,-0.000920763,4.72399
74,4.724,2.92991,-0.0129846,0.00881567,2.92987,4.724,-0.0184201,0.00210971,4.72391
74,4.724,0.194618,-0.000697726,-0.00280828,0.194596,4.724,-0.000275415,-0.000952677,4.72397
74,4.724,0.0261999,-0.0014708,-0.00467472,0.0257325,4.724,-0.000381067,-0.00111068,4.72352
74,4.724,0.131447,0.00135994,0.00105315,0.131435,4.724,2.36482e-05,-8.24634e-05,4.72398
74,4.724,2.56261,-0.000227921,0.00229682,2.56261,4.724,0.000117128,-0.000223926,4.72397
74,4.724,0.0168157,-0.000409107,0.000866714,0.0167806,4.724,-0.000137292,0.000360493,4.72395
74,4.724,0.0347927,0.00115733,7.73026e-05,0.0347696,4.724,0.00102631,-0.000126718,4.72397
74,4.724,0.234777,-0.000245203,-0.000678375,0.234775,4.724,6.88124e-05,-6.23978e-05,4.72399
74,4.724,0.0650823,0.000596696,0.00116411,0.0650671,4.724,0.000479328,-0.000662579,4.72397
74,4.724,3.24036,0.00368063,-0.00400409,3.24035,4.724,-0.000120855,0.00043481,4.72395
74,4.724,0.549551,0.00255427,1.83171e-05,0.549545,4.724,4.95444e-05,6.8791e-05,4.72398
74,4.724,1.5323,1.66035e-05,0.000167391,1.5323,4.724,0.00181786,0.00211477,4.72398
74,4.724,0.0849618,-0.000726986,0.00110291,0.08495,4.724,-0.000958257,0.000289062,4.72398
74,4.724,1.73265,-0.000981434,0.00605242,1.73264,4.724,0.000438341,0.000109177,4.72397
74,4.724,1.36874,-6.26681e-05,-0.00318515,1.36874,4.724,0.000144147,-0.000326884,4.72398
74,4.724,0.00532314,0.000292887,9.5057e-05,0.0052896,4.724,0.000398969,-0.000428456,4.72396
74,4.724,2.27363,-0.00316434,0.0127615,2.27359,4.724,-0.00530409,0.00468306,4.72393
74,4.724,0.0507423,-0.000459268,-0.000775666,0.0507317,4.724,-0.00139765,0.00228773,4.72398
74,4.724,1.28101,-0.000883084,-0.00402528,1.281,4.724,-0.00113053,-0.00100713,4.72398
74,4.724,0.0361274,-0.00317185,0.00460009,0.0356891,4.724,-0.00386623,0.00376195,4.72355
74,4.724,0.0900016,0.000451733,-0.000851673,0.089995,4.724,2.65933e-05,3.53214e-05,4.72398
74,4.724,0.0201446,-0.0001536,0.0016214,0.0200721,4.724,0.00101622,0.00319708,4.72392
74,4.724,0.654206,-0.00264754,-0.0044575,0.654185,4.724,-0.00107303,-0.00610236,4.72397
74,4.724,0.629874,0.00110217,-0.000172566,0.629873,4.724,-6.93628e-05,-9.97954e-05,4.72399
74,4.724,2.87098,-0.00216247,-0.00403407,2.87097,4.724,-0.00125459,0.000845706,4.72396
74,4.724,1.60112,0.0198172,0.0180208,1.60089,4.724,0.000313044,0.000547261,4.72365
74,4.724,0.0960865,0.00437022,0.000166555,0.0959856,4.724,-0.000537847,0.000300209,4.72389
74,4.724,1.96837,-0.00527316,-0.00514356,1.96836,4.724,-0.00925348,-0.00624311,4.72396
74,4.724,0.612675,0.000128049,0.00313766,0.612667,4.724,0.000208779,0.000353347,4.72398
74,4.724,2.19117,-0.00226651,0.00730327,2.19116,4.724,5.4046e-05,1.94826e-06,4.72396
74,4.724,3.33288,0.00505598,-0.00375405,3.33288,4.724,0.00372293,-0.000976061,4.72395
74,4.724,0.074072,0.000178632,0.00124857,0.0740595,4.724,-4.45012e-05,-3.74723e-05,4.72398
74,4.724,1.28078,0.000510655,-0.000569533,1.28078,4.724,0.00237254,-0.00359916,4.72398
74,4.724,1.10014,4.82769e-05,0.00498352,1.10013,4.724,0.00103992,0.000407474,4.72397
74,4.724,0.0980048,0.000605032,9.43894e-05,0.0980015,4.724,0.000499461,0.000365358,4.72399
74,4.724,0.107124,0.00211547,-0.00462944,0.107002,4.724,-0.00020635,0.00037206,4.72386
74,4.724,0.0510324,0.000620807,-0.00820026,0.0503629,4.724,0.00164573,-0.00839231,4.72332
74,4.724,0.0330943,-0.000848114,-0.000115344,0.0330793,4.724,-2.74591e-05,-9.9523e-06,4.72397
74,4.724,0.827834,0.000536895,0.00920646,0.827783,4.724,-0.000937481,0.0124657,4.72393
74,4.724,0.636092,0.00179369,0.00251448,0.636085,4.724,0.00444945,0.000663321,4.72398
74,4.724,0.545825,0.00353137,-4.00015e-05,0.545813,4.724,0.00533399,0.00505097,4.72397
74,4.724,0.00219669,0.00101706,-0.000287128,0.00185674,4.724,9.02559e-05,-0.000631772,4.72365
74,4.724,0.732885,0.00421671,0.00095981,0.732872,4.724,-9.16524e-05,-3.13657e-05,4.72397
74,4.724,0.418182,0.000819404,0.00408508,0.418161,4.724,6.71149e-05,-5.63705e-05,4.72397
74,4.724,1.10374,0.0149436,0.00328435,1.10363,4.724,0.0073357,-0.000900848,4.72387
74,4.724,2.50692,0.000604131,-0.00803526,2.50691,4.724,0.000516967,1.89677e-05,4.72395
74,4.724,0.155692,-0.00791403,0.00821606,0.155273,4.724,0.00160048,0.000955184,4.72355
74,4.724,0.019276,0.00132319,-0.000745788,0.0192092,4.724,0.000333114,-0.000263043,4.72392
74,4.724,1.88581,0.000651619,-0.000862294,1.88581,4.724,-0.000520918,0.00044663,4.72398
74,4.724,1.61454,0.00117591,0.00143456,1.61453,4.724,-0.000220187,-9.76063e-05,4.72398
74,4.724,0.838737,0.00460462,0.00318854,0.838718,4.724,0.00149867,0.00441176,4.72397
74,4.724,0.0379814,0.000741757,-0.000808072,0.0379621,4.724,0.00134875,-0.000497035,4.72397
74,4.724,0.272652,0.00489285,0.00147222,0.272604,4.724,0.0142272,0.0109113,4.72392
74,4.724,0.0106274,-0.000258867,-0.000650011,0.010592,4.724,0.0010314,0.00104218,4.72395
74,4.724,1.32343,0.012206,-0.00166232,1.32337,4.724,0.000375012,0.000512912,4.72391
74,4.724,0.0218006,0.00223489,-0.00198617,0.0215886,4.724,-0.000253914,0.000404429,4.72378
74,4.724,1.34061,0.0120955,-0.00921483,1.34052,4.724,0.000387103,0.000115983,4.72387
74,4.724,1.20505,-0.00229047,0.00434081,1.20504,4.724,0.00100081,0.0031027,4.72397
74,4.724,0.220844,-0.00243249,0.00134564,0.220826,4.724,-0.000211325,-7.54973e-05,4.72397
74,4.724,0.624913,0.00331146,-0.0049419,0.624885,4.724,-5.95884e-05,4.09844e-05,4.72395
74,4.724,1.51465,0.00388769,-0.00108077,1.51464,4.724,4.56727e-05,-1.43924e-05,4.72398
74,4.724,0.00631604,0.00131692,-0.000393179,0.00614348,4.724,-0.000338855,0.00016045,4.72382
74,4.724,1.08249,-0.000389044,-0.00470033,1.08248,4.724,0.000120342,-0.000447748,4.72397
74,4.724,0.0430953,9.72966e-05,-0.000552283,0.0430886,4.724,0.000120556,2.39726e-05,4.72398
74,4.724,1.51796,0.0037236,-0.00511428,1.51795,4.724,0.00289366,0.00124725,4.72396
74,4.724,1.72604,-0.0184597,-0.000655496,1.72594,4.724,-0.0302608,-0.000445792,4.72386
74,4.724,0.00911203,-0.00102402,-0.000205193,0.00903755,4.724,-0.000313876,-0.000196515,4.72391
74,4.724,0.135827,3.23943e-06,-0.000272787,0.135826,4.724,-0.000249771,-5.29538e-05,4.72399
74,4.724,0.0729329,-0.000137255,-0.00175622,0.0729098,4.724,0.000131077,-7.20372e-05,4.72397
74,4.724,0.0159102,8.85667e-05,0.00060727,0.0158902,4.724,-0.000125266,3.20354e-05,4.72397
74,4.724,1.11825,-0.000258877,-0.00546727,1.11824,4.724,0.000149523,0.000223532,4.72397
74,4.724,0.441312,-0.0046181,0.000395078,0.441288,4.724,2.90148e-05,-0.000198417,4.72396
74,4.724,0.179754,-0.000776973,0.000408094,0.179751,4.724,-0.000442228,-0.000127683,4.72399
74,4.724,0.173751,0.00265503,-0.00186234,0.17372,4.724,0.000453163,-0.000962305,4.72396
74,4.724,1.06265,0.00134631,-0.000165445,1.06264,4.724,0.000572965,-0.000393922,4.72399
74,4.724,0.955998,-0.0040767,0.00707043,0.955963,4.724,0.000380281,0.0021065,4.72395
74,4.724,1.19013,-0.000135255,0.00072032,1.19013,4.724,-0.000411227,0.000349851,4.72399
74,4.724,0.216232,-0.000848333,0.00130915,0.216226,4.724,6.56254e-05,1.70093e-05,4.72398
74,4.724,3.90363,0.0229982,-0.0014693,3.90356,4.724,0.0196035,0.00542806,4.72383
74,4.724,0.288779,-0.000959822,0.000398405,0.288777,4.724,0.000170828,0.000526852,4.72399
74,4.724,0.368522,-0.00200732,0.00111191,0.368514,4.724,0.0032085,-0.00462007,4.72397
74,4.724,0.208764,-0.00145008,-0.00073714,0.208757,4.724,-0.000423274,0.000169377,4.72398
74,4.724,0.237162,0.0034941,0.000951112,0.237134,4.724,-4.83546e-05,0.00168478,4.72396
74,4.724,0.0234466,0.00232322,0.000185332,0.0233249,4.724,0.00143028,0.000497639,4.72387
74,4.724,0.0154676,0.000163913,0.000548618,0.0154486,4.724,0.000296459,0.000766148,4.72397
74,4.724,4.3835,-0.00206011,-0.00732025,4.38349,4.724,0.00465755,0.000973884,4.72368
74,4.724,0.0369825,0.00185918,-0.000636311,0.0369267,4.724,6.58636e-05,-0.000121955,4.72393
74,4.724,2.01819,-0.0248801,0.00818688,2.01802,4.724,-3.77959e-05,0.000967742,4.72369
74,4.724,0.464472,0.0184812,0.0132435,0.463914,4.724,0.020592,0.0147531,4.72343
74,4.724,0.0468558,-0.000691907,0.00132585,0.0468291,4.724,-0.000150676,0.000105845,4.72396
74,4.724,1.06788,-0.000384593,0.00171412,1.06788,4.724,4.97455e-05,1.47485e-05,4.72398
74,4.724,0.0252341,-0.00137231,0.00181903,0.0251258,4.724,-0.00281863,0.000694961,4.72388
74,4.724,0.0106115,0.00153177,3.71813e-05,0.0104878,4.724,0.000935074,0.000405533,4.72387
74,4.724,0.0474392,-0.00123011,-0.000593803,0.0474168,4.724,-0.000845778,0.000238752,4.72397
74,4.724,0.0819005,0.000344582,-0.000608736,0.0818959,4.724,-0.000248884,-2.23294e-05,4.72398
74,4.724,1.69723,-0.00304419,0.00717123,1.69721,4.724,0.000370335,-0.000466778,4.72395
74,4.724,0.477277,0.00329768,0.000723238,0.477265,4.724,0.000145007,0.000247597,4.72397
74,4.724,0.105054,-0.000856152,-0.00117065,0.105043,4.724,0.000183192,3.43285e-05,4.72398
74,4.724,0.317973,-0.00188448,-0.00229063,0.317959,4.724,2.0732e-05,-0.00012557,4.72397
74,4.724,1.54143,0.00640439,0.0128426,1.54136,4.724,-0.000689688,-0.00012347,4.72388
74,4.724,0.0255354,-0.000254739,-0.00162064,0.0254775,4.724,-0.00017321,-5.63704e-05,4.72393
74,4.724,1.95549,-0.00201869,0.011949,1.95545,4.724,0.000577126,0.00389143,4.72393
74,4.724,0.51845,0.00211872,-0.00916783,0.518365,4.724,0.0010349,-0.00253274,4.7239
74,4.724,0.274724,0.00187254,0.00812262,0.274597,4.724,0.00564364,0.00637893,4.72386
74,4.724,0.255719,-0.00105558,-0.000717639,0.255715,4.724,-9.91909e-05,-0.000297301,4.72398
74,4.724,0.0235848,2.58134e-05,0.000962002,0.0235597,4.724,-0.000546079,0.000711197,4.72396
74,4.724,0.516538,-0.00576078,0.00547112,0.516477,4.724,-0.0013499,0.000260016,4.72392
74,4.724,0.260921,-0.00198223,-0.00299878,0.260896,4.724,0.000908462,-0.00238517,4.72396
74,4.724,3.3582,0.0130521,-0.00880019,3.35817,4.724,0.0154633,-0.00289838,4.72391
74,4.724,0.049688,0.00092258,0.00324554,0.0495707,4.724,-0.012505,0.00602341,4.72385
74,4.724,0.018506,-0.000254174,0.000240848,0.0184957,4.724,-4.2173e-05,-0.00010465,4.72398
74,4.724,0.854354,-0.000915551,-0.00178899,0.854352,4.724,8.42439e-06,0.000477253,4.72398
74,4.724,1.18014,0.0249742,0.0249528,1.17962,4.724,0.0162938,0.0115826,4.72342
74,4.724,2.09588,-0.00888423,-0.000403372,2.09586,4.724,-0.00737618,-0.00988207,4.72394
74,4.724,1.06451,0.0106396,0.00358292,1.06446,4.724,0.0118833,0.00303588,4.72393
74,4.724,0.137387,-0.00194571,-0.00335902,0.137332,4.724,-0.00297124,-0.000184475,4.72393
74,4.724,0.633088,-0.0039864,0.00785906,0.633027,4.724,0.0120517,-0.00886647,4.72386
74,4.724,1.0146,0.0047293,-0.0044427,1.01458,4.724,-0.000569202,-0.00139911,4.72396
74,4.724,0.200248,-0.00640883,0.000788501,0.200143,4.724,-0.000114039,0.000556058,4.72388
74,4.724,0.00440903,9.44515e-05,-0.000546685,0.00434403,4.724,-0.000359756,-0.00100146,4.72392
74,4.724,1.15449,0.00829896,0.000603516,1.15446,4.724,-0.000283576,0.000214461,4.72395
74,4.724,1.34227,0.010416,-0.000853135,1.34223,4.724,-0.000247528,-5.97875e-05,4.72393
74,4.724,0.203313,0.00331251,-0.00435006,0.203238,4.724,0.00569743,-0.00317042,4.72391
74,4.724,0.43605,-0.00769824,0.00866717,0.435895,4.724,-0.00398495,0.00546725,4.72383
74,4.724,0.0223858,-4.02158e-05,0.000437621,0.0223757,4.724,-0.000939052,0.000153418,4.72398
74,4.724,0.275586,0.00512079,-0.00605734,0.275471,4.724,0.00374425,0.00201087,4.72387
74,4.724,0.420651,0.00263539,-0.00410164,0.420623,4.724,0.000299838,7.46288e-05,4.72396
74,4.724,0.0864383,-0.000453712,0.00112787,0.0864282,4.724,-7.89742e-05,-2.98462e-05,4.72398
74,4.724,0.0983466,0.000885615,-0.00188739,0.0983232,4.724,-0.00022677,3.65071e-05,4.72397
74,4.724,0.0408796,0.000336202,0.000176797,0.0408747,4.724,-9.16171e-05,2.01512e-05,4.72398
74,4.724,1.88608,0.000617218,0.00346632,1.88607,4.724,-0.00249104,-0.0053119,4.72396
74,4.724,0.0226909,-6.38823e-05,-0.000240887,0.0226838,4.724,-1.4913e-05,7.19398e-06,4.72398
74,4.724,0.0171796,-0.000333602,-0.000436382,0.0171632,4.724,0.000104344,-8.5967e-05,4.72397
74,4.724,1.5235,-0.00112273,-0.00292208,1.5235,4.724,-0.000540559,-0.00392547,4.72398
74,4.724,0.139784,-0.00486944,-0.000938614,0.139695,4.724,-0.0033615,-0.00416134,4.7239
74,4.724,4.04308,-0.0190951,0.00905199,4.04303,4.724,-0.00491244,0.00506487,4.72371
74,4.724,0.0558328,0.000978222,-0.000989108,0.0558132,4.724,0.00170294,-0.00158695,4.72397
74,4.724,0.140392,-0.000808879,-0.00207414,0.140373,4.724,0.000206045,-0.00212415,4.72397
74,4.724,0.00690761,2.20172e-05,-0.00146345,0.0067314,4.724,-0.000578261,0.000436936,4.72381
74,4.724,0.0748965,-0.000752509,-0.000365678,0.0748901,4.724,-5.18811e-05,7.05913e-05,4.72398
74,4.724,2.94698,0.0159978,0.00183986,2.94694,4.724,0.00111751,-0.00176999,4.72386
74,4.724,0.592329,0.00315498,9.69416e-05,0.59232,4.724,0.000341341,-0.000833463,4.72398
74,4.724,0.987842,-0.000412056,0.000339787,0.987842,4.724,-0.000143697,-1.57103e-05,4.72399
74,4.724,0.0178229,0.000156027,6.89209e-05,0.0178148,4.724,-0.000159576,0.000516655,4.72398
74,4.724,1.99883,0.00560527,0.000177226,1.99882,4.724,0.00201072,0.00412727,4.72397
74,4.724,2.91727,0.0134321,0.000646046,2.91724,4.724,-0.000141127,0.000331067,4.72389
74,4.724,0.155125,-0.000142004,0.00544897,0.155028,4.724,-0.00232001,0.00133245,4.72389
74,4.724,1.44614,-0.0107073,-0.0147804,1.44603,4.724,0.000299851,0.00291903,4.7238
74,4.724,0.47728,-0.000984433,-0.00191281,0.477275,4.724,0.00155196,-0.00151155,4.72398
74,4.724,0.0116612,0.000273333,-0.0008314,0.011617,4.724,1.47705e-05,8.93435e-05,4.72395
74,4.724,1.35685,-0.00174113,-0.00478533,1.35684,4.724,0.0001593,0.00025712,4.72397
74,4.724,1.06773,0.0246999,0.00220707,1.06745,4.724,0.00201106,-0.00503835,4.72362
74,4.724,0.0280662,-0.000811419,-0.000968556,0.0280331,4.724,5.8204e-05,-0.000214445,4.72396
74,4.724,0.577285,-0.000246695,0.000986187,0.577284,4.724,3.31557e-05,8.6158e-05,4.72399
74,4.724,0.0448594,0.000202145,-0.00043259,0.0448539,4.724,-0.000158732,-0.000314105,4.72398
74,4.724,1.21041,-0.00488568,-0.00657484,1.21038,4.724,-0.00054186,0.000325667,4.72395
74,4.724,0.0779656,-0.000580581,-0.000379877,0.0779609,4.724,-0.000531689,-0.00042144,4.72398
74,4.724,3.51304,-0.00325741,0.00282594,3.51303,4.724,-0.00409897,-0.001173,4.72395
74,4.724,0.430121,0.002742,-0.000574972,0.430112,4.724,0.000561362,0.000285384,4.72398
74,4.724,0.412594,-0.0071034,-0.00289859,0.412523,4.724,-0.00254668,0.000640785,4.72391
74,4.724,0.806947,0.00507501,-0.00200647,0.806928,4.724,8.71414e-05,0.000104063,4.72396
74,4.724,2.18835,0.00799631,-0.0130325,2.1883,4.724,0.00715804,-0.0022473,4.7239
74,4.724,3.02902,0.00289648,0.010516,3.029,4.724,0.0118097,0.0139117,4.72392
74,4.724,0.00659079,2.15318e-05,-0.00017302,0.00656864,4.724,0.000563969,-0.000814483,4.72397
74,4.724,0.142409,0.000581798,0.000414395,0.142406,4.724,0.00360287,-0.0116611,4.72397
74,4.724,3.17707,0.015269,-0.0026958,3.17703,4.724,0.00138402,0.00267754,4.72386
74,4.724,1.93158,-0.00252258,-0.0124495,1.93154,4.724,-0.000350114,0.000674884,4.72391
74,4.724,0.0332611,0.00022233,-0.00130911,0.0332306,4.724,-0.000890061,-0.00172043,4.72396
74,4.724,1.75318,-0.00390296,-0.00771338,1.75316,4.724,0.000575656,0.00076461,4.72395
74,4.724,2.611,0.000338204,0.00112462,2.611,4.724,0.00136027,0.000539684,4.72398
74,4.724,0.123557,-0.000120996,3.37566e-05,0.123556,4.724,-3.67402e-05,-2.05897e-05,4.72399
74,4.724,0.198906,-0.000402403,-0.00127563,0.198901,4.724,0.000573174,-0.000234013,4.72398
74,4.724,0.116489,-0.00032729,0.000177816,0.116487,4.724,0.00030444,0.000266807,4.72399
74,4.724,2.16917,-0.0015239,0.00163816,2.16917,4.724,-0.000176395,-4.76285e-05,4.72398
74,4.724,0.836937,0.00155197,-0.00343544,0.836928,4.724,-0.000334016,-0.000351177,4.72398
74,4.724,2.18306,-0.00513525,0.0017955,2.18305,4.724,0.000275621,-0.00026837,4.72397
74,4.724,0.203125,-0.00189224,-0.000249099,0.203115,4.724,-0.00207091,-0.00619564,4.72398
74,4.724,0.104062,0.000148935,1.88852e-05,0.104061,4.724,0.000116857,0.00015973,4.72399
74,4.724,4.39737,-0.00997576,-0.0357428,4.39722,4.724,-0.00357595,-0.0190312,4.7232
74,4.724,4.13205,0.000870718,0.000939487,4.13205,4.724,0.00031548,-0.00121507,4.72391
74,4.724,0.141169,-0.000301278,-0.000862298,0.141165,4.724,-0.000379933,0.000611982,4.72398
74,4.724,4.35263,-0.00785516,0.00772953,4.35262,4.724,-0.0027996,-0.00131027,4.72371
74,4.724,0.00791008,0.00102727,-0.000467499,0.00781245,4.724,0.00113594,0.000555006,4.72389
74,4.724,0.608323,-0.00210431,0.00467647,0.608302,4.724,-0.000117719,8.20078e-05,4.72396
74,4.724,0.0157242,0.000498693,0.000113708,0.0157076,4.724,-0.000440825,3.61638e-05,4.72397
74,4.724,0.224919,0.00166644,-0.00327849,0.224889,4.724,-6.21298e-06,-0.00241688,4.72396
74,4.724,0.113266,6.82831e-05,0.000134913,0.113265,4.724,0.000146514,8.70501e-06,4.72399
74,4.724,0.941079,0.000733909,0.000104219,0.941079,4.724,-9.39371e-05,1.35372e-05,4.72399
74,4.724,0.0623488,0.000820904,-0.000192299,0.062341,4.724,0.00215838,-0.000921323,4.72398
74,4.724,0.213873,0.00150821,0.00158824,0.213861,4.724,-5.16407e-06,0.00102572,4.72398
74,4.724,0.0236511,0.0018969,-0.00236836,0.02345,4.724,-0.000823558,-0.00156752,4.72379
74,4.724,0.054598,0.000815134,-0.000490171,0.0545873,4.724,4.08351e-05,3.3825e-05,4.72398
74,4.724,0.914803,0.000714707,-0.00234485,0.9148,4.724,0.000119706,-0.00239508,4.72398
74,4.724,4.5186,-0.00567799,-0.00569019,4.51859,4.724,-0.000378273,6.6362e-05,4.7236
74,4.724,0.0216085,0.0009604,-0.000175185,0.0215804,4.724,0.00280291,0.000311593,4.72396
74,4.724,0.119022,0.000694952,-0.001083,0.119014,4.724,0.00101933,0.00174397,4.72398
74,4.724,4.37623,0.00334766,0.00159294,4.37623,4.724,0.0006654,-0.000228514,4.72384
74,4.724,0.106348,-0.00136132,-0.000750907,0.106335,4.724,-5.42761e-05,-3.08138e-05,4.72398
74,4.724,0.974062,0.00859794,0.0031512,0.974019,4.724,6.36217e-05,0.000100432,4.72393
74,4.724,0.198056,-0.00283014,-0.00435297,0.197987,4.724,-0.000200418,0.000184123,4.72392
74,4.724,0.178082,0.000966513,-0.000775436,0.178077,4.724,5.19064e-06,-0.000392412,4.72398
74,4.724,0.103818,-0.000609479,-0.00167797,0.103802,4.724,-0.00220848,-0.00170361,4.72397
74,4.724,1.3116,-0.000536343,0.00132754,1.3116,4.724,0.00118257,-0.00030418,4.72398
74,4.724,0.162177,-0.00257334,0.00707072,0.162002,4.724,8.17963e-05,0.00046811,4.72381
74,4.724,2.08444,-0.00239891,-0.00139364,2.08443,4.724,0.000483964,-3.31475e-06,4.72398
74,4.724,2.92001,0.00656642,0.00386928,2.92,4.724,-0.000588117,0.000605754,4.72395
74,4.724,0.394636,0.00113955,-0.000783213,0.394633,4.724,0.000722891,-0.000658156,4.72399
74,4.724,1.54478,-0.0104931,-0.00362296,1.54474,4.724,0.00232765,-0.00309852,4.72392
74,4.724,0.0595526,-0.0013078,-0.000429215,0.0595345,4.724,-0.000116933,0.0003073,4.72397
74,4.724,1.67385,-0.00180658,-0.000411392,1.67385,4.724,-0.00391234,0.00303515,4.72398
74,4.724,0.097209,-0.00104106,0.00175469,0.0971862,4.724,-0.000193026,0.000160218,4.72397
74,4.724,0.0119557,-0.000477058,0.00015264,0.0119343,4.724,3.21178e-05,-4.99913e-06,4.72397
74,4.724,0.799164,-0.00143105,-0.00385027,0.799153,4.724,0.000167343,-0.000406355,4.72397
74,4.724,0.630751,-0.00012644,0.00289957,0.630745,4.724,0.000141843,0.00169633,4.72398
74,4.724,1.64268,-0.00531095,0.00126986,1.64267,4.724,0.000233504,-0.000264178,4.72397
74,4.724,0.115971,0.000901653,-0.0008998,0.115963,4.724,0.000205985,-0.00155755,4.72398
74,4.724,0.0838375,0.000233357,3.97764e-05,0.0838356,4.724,5.55412e-05,0.000314258,4.72399
74,4.724,0.12694,0.000342697,0.00040447,0.126938,4.724,0.00142156,-0.000147985,4.72399
74,4.724,1.16428,-0.00609954,-0.00398037,1.16426,4.724,0.00110178,0.00128099,4.72395
74,4.724,4.02797,0.0102768,-0.00779089,4.02795,4.724,-0.00462943,0.00360932,4.72365
74,4.724,0.0349863,0.000425066,0.000376462,0.0349779,4.724,1.33158e-05,-5.55504e-05,4.72398
74,4.724,1.21649,0.00429723,0.00422337,1.21647,4.724,1.35738e-05,-5.04479e-05,4.72397
74,4.724,1.46951,-0.00243271,-0.00343781,1.4695,4.724,-0.00369674,0.0063084,4.72396
74,4.724,0.814164,-0.00250409,0.00290216,0.814155,4.724,-0.000144193,0.00208915,4.72398
74,4.724,0.0185934,-4.82391e-05,-4.88221e-06,0.0185863,4.724,-0.00031915,-0.000273674,4.72398
74,4.724,2.82162,0.00194833,-0.00333431,2.82161,4.724,0.00427992,0.00262711,4.72396
74,4.724,0.755276,-0.00357608,0.00035242,0.755268,4.724,5.07317e-05,5.70491e-05,4.72398
74,4.724,0.0199378,-0.000435529,0.00105042,0.0198988,4.724,-0.000410848,-0.000675009,4.72395
74,4.724,0.00287615,-0.0022245,0.000697117,0.00160522,4.724,-0.000780693,0.000815981,4.72272
74,4.724,0.0643534,0.000568525,-0.000308713,0.0643481,4.724,-0.000221229,0.00013425,4.72398
74,4.724,0.11178,0.000317885,-0.000195391,0.111778,4.724,7.34588e-05,0.000140686,4.72399
74,4.724,0.0201297,5.03771e-05,0.000711703,0.0201106,4.724,4.79303e-06,-4.45445e-05,4.72397
74,4.724,0.854177,-0.000291017,-0.00913486,0.854128,4.724,0.000387291,-0.000285084,4.72393
74,4.724,0.340504,0.00716337,0.00383466,0.340407,4.724,0.00323876,0.00781095,4.72389
74,4.724,0.152574,0.0017804,6.19619e-05,0.152563,4.724,-8.17102e-05,0.000185468,4.72398
74,4.724,0.0843127,0.00046379,0.00183523,0.0842899,4.724,-0.0020063,-0.000497603,4.72397
74,4.724,0.0364965,-0.000468842,0.000474553,0.0364868,4.724,-0.000485972,0.000553922,4.72398
74,4.724,0.252261,0.000473425,0.00144831,0.252256,4.724,-0.000133127,0.00105577,4.72398
74,4.724,0.0129702,0.000628136,0.000309295,0.0129412,4.724,-8.47085e-06,7.04834e-05,4.72396
74,4.724,0.228613,-0.000671723,-0.00115732,0.228609,4.724,-0.000299564,0.00112734,4.72398
74,4.724,3.36518,-0.000169888,0.00956584,3.36516,4.724,-0.000171007,7.60899e-05,4.72392
74,4.724,0.136313,0.000749685,-0.00363386,0.136262,4.724,-0.00144344,-0.00283507,4.72394
74,4.724,0.020899,0.00281586,0.00103607,0.0206762,4.724,0.000100638,0.00050758,4.72377
74,4.724,0.153,0.00156434,-0.000908966,0.152989,4.724,-0.000290315,9.73681e-05,4.72398
74,4.724,1.62886,-0.0375343,-0.004895,1.62842,4.724,-0.0168206,0.0132168,4.72342
74,4.724,1.37645,0.00520434,-0.00794041,1.37642,4.724,-2.16904e-05,-0.000580145,4.72394
74,4.724,0.149735,0.000404632,-0.00187061,0.149722,4.724,-0.000356537,-0.000313377,4.72398
74,4.724,1.78727,-0.000732768,-0.0035043,1.78727,4.724,2.54136e-05,-8.62136e-05,4.72398
74,4.724,1.12429,0.00480007,-0.00125809,1.12428,4.724,0.000148583,7.34737e-05,4.72397
74,4.724,1.58997,0.00143903,0.000452313,1.58997,4.724,0.00111328,8.86387e-05,4.72398
74,4.724,0.0686947,0.00268787,-1.6336e-06,0.0686402,4.724,-5.27568e-05,0.000930958,4.72393
74,4.724,0.545166,0.00241131,0.00109793,0.545159,4.724,0.000148312,-0.000282363,4.72398
74,4.724,1.39845,0.00737894,-0.00517696,1.39842,4.724,-0.00617117,-0.00331062,4.72393
